,Fold,Model,Random State,Random Permutation Number,Thresholds,Number of Removed Features,Balanced ACC,AUC,F1,Specificity,Sensitivity,Recall
0,0,Full on missing values,False,0,0.5,0,0.5440658049353702,0.5405405405405406,0.3684210526315789,0.7837837837837838,0.30434782608695654,0.30434782608695654
1,1,Full on missing values,False,0,0.5,0,0.5416666666666666,0.5543981481481481,0.25806451612903225,0.9166666666666666,0.16666666666666666,0.16666666666666666
2,2,Full on missing values,False,0,0.5,0,0.5277777777777778,0.4716435185185185,0.14814814814814814,0.9722222222222222,0.08333333333333333,0.08333333333333333
3,3,Full on missing values,False,0,0.5,0,0.5,0.4189814814814815,0.0,1.0,0.0,0.0
4,4,Full on missing values,False,0,0.5,0,0.513888888888889,0.5086805555555556,0.24242424242424243,0.8611111111111112,0.16666666666666666,0.16666666666666666
5,5,Full on missing values,False,0,0.5,0,0.4861111111111111,0.5109953703703703,0.2285714285714286,0.8055555555555556,0.16666666666666666,0.16666666666666666
6,6,Full on missing values,False,0,0.5,0,0.5217391304347826,0.4492753623188407,0.08333333333333333,1.0,0.043478260869565216,0.043478260869565216
7,7,Full on missing values,False,0,0.5,0,0.5549516908212561,0.5259661835748792,0.3783783783783784,0.8055555555555556,0.30434782608695654,0.30434782608695654
8,8,Full on missing values,False,0,0.5,0,0.5235507246376812,0.5597826086956522,0.20689655172413793,0.9166666666666666,0.13043478260869565,0.13043478260869565
9,9,Full on missing values,False,0,0.5,0,0.4855072463768116,0.41485507246376807,0.3333333333333333,0.6666666666666666,0.30434782608695654,0.30434782608695654
10,10,Full on missing values,False,0,0.5,0,0.5246768507638073,0.6792009400705052,0.20689655172413793,0.918918918918919,0.13043478260869565,0.13043478260869565
11,11,Full on missing values,False,0,0.5,0,0.5069444444444444,0.49594907407407407,0.19354838709677416,0.8888888888888888,0.125,0.125
12,12,Full on missing values,False,0,0.5,0,0.5833333333333333,0.5231481481481483,0.36363636363636365,0.9166666666666666,0.25,0.25
13,13,Full on missing values,False,0,0.5,0,0.5625,0.671875,0.3125,0.9166666666666666,0.20833333333333334,0.20833333333333334
14,14,Full on missing values,False,0,0.5,0,0.5138888888888888,0.5740740740740741,0.14285714285714285,0.9444444444444444,0.08333333333333333,0.08333333333333333
15,15,Full on missing values,False,0,0.5,0,0.4305555555555556,0.4895833333333333,0.11764705882352941,0.7777777777777778,0.08333333333333333,0.08333333333333333
16,16,Full on missing values,False,0,0.5,0,0.5748792270531401,0.5905797101449275,0.36363636363636365,0.8888888888888888,0.2608695652173913,0.2608695652173913
17,17,Full on missing values,False,0,0.5,0,0.568840579710145,0.5809178743961352,0.3888888888888889,0.8333333333333334,0.30434782608695654,0.30434782608695654
18,18,Full on missing values,False,0,0.5,0,0.5489130434782609,0.45772946859903374,0.39999999999999997,0.75,0.34782608695652173,0.34782608695652173
19,19,Full on missing values,False,0,0.5,0,0.4818840579710145,0.4740338164251208,0.18750000000000003,0.8333333333333334,0.13043478260869565,0.13043478260869565
20,20,Full on missing values,False,0,0.5,0,0.5111633372502937,0.5857814336075206,0.2,0.8918918918918919,0.13043478260869565,0.13043478260869565
21,21,Full on missing values,False,0,0.5,0,0.5694444444444444,0.5127314814814814,0.27586206896551724,0.9722222222222222,0.16666666666666666,0.16666666666666666
22,22,Full on missing values,False,0,0.5,0,0.4861111111111111,0.5873842592592593,0.13333333333333333,0.8888888888888888,0.08333333333333333,0.08333333333333333
23,23,Full on missing values,False,0,0.5,0,0.611111111111111,0.6614583333333333,0.4444444444444444,0.8888888888888888,0.3333333333333333,0.3333333333333333
24,24,Full on missing values,False,0,0.5,0,0.5138888888888888,0.5243055555555556,0.14285714285714285,0.9444444444444444,0.08333333333333333,0.08333333333333333
25,25,Full on missing values,False,0,0.5,0,0.5833333333333334,0.5532407407407408,0.4210526315789474,0.8333333333333334,0.3333333333333333,0.3333333333333333
26,26,Full on missing values,False,0,0.5,0,0.5314009661835748,0.43055555555555564,0.25806451612903225,0.8888888888888888,0.17391304347826086,0.17391304347826086
27,27,Full on missing values,False,0,0.5,0,0.4818840579710145,0.5138888888888888,0.18750000000000003,0.8333333333333334,0.13043478260869565,0.13043478260869565
28,28,Full on missing values,False,0,0.5,0,0.568840579710145,0.5410628019323671,0.3888888888888889,0.8333333333333334,0.30434782608695654,0.30434782608695654
29,29,Full on missing values,False,0,0.5,0,0.46014492753623193,0.5048309178743962,0.12903225806451613,0.8333333333333334,0.08695652173913043,0.08695652173913043
30,30,Full on missing values,False,0,0.5,0,0.5082256169212691,0.5981198589894241,0.08,0.972972972972973,0.043478260869565216,0.043478260869565216
31,31,Full on missing values,False,0,0.5,0,0.5,0.5509259259259259,0.3076923076923077,0.75,0.25,0.25
32,32,Full on missing values,False,0,0.5,0,0.5208333333333334,0.5491898148148148,0.28571428571428575,0.8333333333333334,0.20833333333333334,0.20833333333333334
33,33,Full on missing values,False,0,0.5,0,0.5625,0.5277777777777778,0.3125,0.9166666666666666,0.20833333333333334,0.20833333333333334
34,34,Full on missing values,False,0,0.5,0,0.5069444444444444,0.4444444444444445,0.2777777777777778,0.8055555555555556,0.20833333333333334,0.20833333333333334
35,35,Full on missing values,False,0,0.5,0,0.6041666666666666,0.6325231481481481,0.4117647058823529,0.9166666666666666,0.2916666666666667,0.2916666666666667
36,36,Full on missing values,False,0,0.5,0,0.6044685990338164,0.6256038647342995,0.4444444444444444,0.8611111111111112,0.34782608695652173,0.34782608695652173
37,37,Full on missing values,False,0,0.5,0,0.5809178743961353,0.6346618357487921,0.3333333333333333,0.9444444444444444,0.21739130434782608,0.21739130434782608
38,38,Full on missing values,False,0,0.5,0,0.5096618357487922,0.5935990338164251,0.2,0.8888888888888888,0.13043478260869565,0.13043478260869565
39,39,Full on missing values,False,0,0.5,0,0.5,0.4311594202898551,0.0,1.0,0.0,0.0
40,40,Full on missing values,False,0,0.5,0,0.5058754406580493,0.5193889541715628,0.24242424242424243,0.8378378378378378,0.17391304347826086,0.17391304347826086
41,41,Full on missing values,False,0,0.5,0,0.5208333333333334,0.5260416666666667,0.28571428571428575,0.8333333333333334,0.20833333333333334,0.20833333333333334
42,42,Full on missing values,False,0,0.5,0,0.5763888888888888,0.5787037037037036,0.3225806451612903,0.9444444444444444,0.20833333333333334,0.20833333333333334
43,43,Full on missing values,False,0,0.5,0,0.5,0.5740740740740741,0.13793103448275862,0.9166666666666666,0.08333333333333333,0.08333333333333333
44,44,Full on missing values,False,0,0.5,0,0.4097222222222222,0.47164351851851855,0.15789473684210525,0.6944444444444444,0.125,0.125
45,45,Full on missing values,False,0,0.5,0,0.4513888888888889,0.5086805555555556,0.17142857142857143,0.7777777777777778,0.125,0.125
46,46,Full on missing values,False,0,0.5,0,0.5392512077294687,0.5839371980676328,0.30303030303030304,0.8611111111111112,0.21739130434782608,0.21739130434782608
47,47,Full on missing values,False,0,0.5,0,0.5,0.6582125603864735,0.0,1.0,0.0,0.0
48,48,Full on missing values,False,0,0.5,0,0.5531400966183575,0.6292270531400965,0.3125,0.8888888888888888,0.21739130434782608,0.21739130434782608
49,49,Full on missing values,False,0,0.5,0,0.4818840579710145,0.5108695652173914,0.18750000000000003,0.8333333333333334,0.13043478260869565,0.13043478260869565
50,50,Full on missing values,False,0,0.5,0,0.5035252643948296,0.5334900117508813,0.34146341463414637,0.7027027027027027,0.30434782608695654,0.30434782608695654
51,51,Full on missing values,False,0,0.5,0,0.5555555555555556,0.5150462962962963,0.26666666666666666,0.9444444444444444,0.16666666666666666,0.16666666666666666
52,52,Full on missing values,False,0,0.5,0,0.47222222222222227,0.5196759259259258,0.12903225806451613,0.8611111111111112,0.08333333333333333,0.08333333333333333
53,53,Full on missing values,False,0,0.5,0,0.5208333333333334,0.48958333333333326,0.28571428571428575,0.8333333333333334,0.20833333333333334,0.20833333333333334
54,54,Full on missing values,False,0,0.5,0,0.5486111111111112,0.5578703703703703,0.3684210526315789,0.8055555555555556,0.2916666666666667,0.2916666666666667
55,55,Full on missing values,False,0,0.5,0,0.5,0.49479166666666663,0.13793103448275862,0.9166666666666666,0.08333333333333333,0.08333333333333333
56,56,Full on missing values,False,0,0.5,0,0.5193236714975845,0.6413043478260869,0.3243243243243243,0.7777777777777778,0.2608695652173913,0.2608695652173913
57,57,Full on missing values,False,0,0.5,0,0.5887681159420289,0.5591787439613526,0.37500000000000006,0.9166666666666666,0.2608695652173913,0.2608695652173913
58,58,Full on missing values,False,0,0.5,0,0.5253623188405797,0.482487922705314,0.29411764705882354,0.8333333333333334,0.21739130434782608,0.21739130434782608
59,59,Full on missing values,False,0,0.5,0,0.5295893719806763,0.5785024154589372,0.15384615384615383,0.9722222222222222,0.08695652173913043,0.08695652173913043
60,60,Full on missing values,False,0,0.5,0,0.5517038777908343,0.517626321974148,0.22222222222222218,0.972972972972973,0.13043478260869565,0.13043478260869565
61,61,Full on missing values,False,0,0.5,0,0.4861111111111111,0.48900462962962965,0.2285714285714286,0.8055555555555556,0.16666666666666666,0.16666666666666666
62,62,Full on missing values,False,0,0.5,0,0.5277777777777778,0.5792824074074074,0.32432432432432434,0.8055555555555556,0.25,0.25
63,63,Full on missing values,False,0,0.5,0,0.5208333333333334,0.5636574074074074,0.28571428571428575,0.8333333333333334,0.20833333333333334,0.20833333333333334
64,64,Full on missing values,False,0,0.5,0,0.5208333333333334,0.47164351851851843,0.28571428571428575,0.8333333333333334,0.20833333333333334,0.20833333333333334
65,65,Full on missing values,False,0,0.5,0,0.5833333333333334,0.7008101851851852,0.4210526315789474,0.8333333333333334,0.3333333333333333,0.3333333333333333
66,66,Full on missing values,False,0,0.5,0,0.5018115942028986,0.6328502415458938,0.14285714285714285,0.9166666666666666,0.08695652173913043,0.08695652173913043
67,67,Full on missing values,False,0,0.5,0,0.5235507246376812,0.5760869565217391,0.20689655172413793,0.9166666666666666,0.13043478260869565,0.13043478260869565
68,68,Full on missing values,False,0,0.5,0,0.5966183574879227,0.5283816425120772,0.411764705882353,0.8888888888888888,0.30434782608695654,0.30434782608695654
69,69,Full on missing values,False,0,0.5,0,0.4939613526570048,0.47282608695652173,0.07692307692307691,0.9444444444444444,0.043478260869565216,0.043478260869565216
70,70,Full on missing values,False,0,0.5,0,0.5,0.44947121034077553,0.0,1.0,0.0,0.0
71,71,Full on missing values,False,0,0.5,0,0.5833333333333333,0.5318287037037037,0.36363636363636365,0.9166666666666666,0.25,0.25
72,72,Full on missing values,False,0,0.5,0,0.4722222222222222,0.529513888888889,0.2222222222222222,0.7777777777777778,0.16666666666666666,0.16666666666666666
73,73,Full on missing values,False,0,0.5,0,0.513888888888889,0.5625,0.24242424242424243,0.8611111111111112,0.16666666666666666,0.16666666666666666
74,74,Full on missing values,False,0,0.5,0,0.5416666666666666,0.53125,0.15384615384615385,1.0,0.08333333333333333,0.08333333333333333
75,75,Full on missing values,False,0,0.5,0,0.5,0.5561342592592592,0.0,1.0,0.0,0.0
76,76,Full on missing values,False,0,0.5,0,0.5471014492753623,0.5217391304347826,0.3428571428571428,0.8333333333333334,0.2608695652173913,0.2608695652173913
77,77,Full on missing values,False,0,0.5,0,0.5235507246376812,0.5036231884057971,0.20689655172413793,0.9166666666666666,0.13043478260869565,0.13043478260869565
78,78,Full on missing values,False,0,0.5,0,0.5314009661835748,0.641304347826087,0.25806451612903225,0.8888888888888888,0.17391304347826086,0.17391304347826086
79,79,Full on missing values,False,0,0.5,0,0.6183574879227053,0.6256038647342995,0.4571428571428571,0.8888888888888888,0.34782608695652173,0.34782608695652173
80,80,Full on missing values,False,0,0.5,0,0.48413631022326675,0.4800235017626322,0.18750000000000003,0.8378378378378378,0.13043478260869565,0.13043478260869565
81,81,Full on missing values,False,0,0.5,0,0.625,0.6296296296296297,0.4571428571428572,0.9166666666666666,0.3333333333333333,0.3333333333333333
82,82,Full on missing values,False,0,0.5,0,0.4652777777777778,0.49826388888888884,0.17647058823529413,0.8055555555555556,0.125,0.125
83,83,Full on missing values,False,0,0.5,0,0.5486111111111112,0.5121527777777778,0.3684210526315789,0.8055555555555556,0.2916666666666667,0.2916666666666667
84,84,Full on missing values,False,0,0.5,0,0.5277777777777778,0.4693287037037037,0.25,0.8888888888888888,0.16666666666666666,0.16666666666666666
85,85,Full on missing values,False,0,0.5,0,0.5208333333333334,0.4849537037037037,0.07999999999999999,1.0,0.041666666666666664,0.041666666666666664
86,86,Full on missing values,False,0,0.5,0,0.5471014492753623,0.5519323671497585,0.3428571428571428,0.8333333333333334,0.2608695652173913,0.2608695652173913
87,87,Full on missing values,False,0,0.5,0,0.5157004830917874,0.5821256038647342,0.14814814814814817,0.9444444444444444,0.08695652173913043,0.08695652173913043
88,88,Full on missing values,False,0,0.5,0,0.53743961352657,0.6268115942028986,0.21428571428571427,0.9444444444444444,0.13043478260869565,0.13043478260869565
89,89,Full on missing values,False,0,0.5,0,0.6123188405797102,0.6521739130434783,0.47368421052631576,0.8333333333333334,0.391304347826087,0.391304347826087
90,90,Full on missing values,False,0,0.5,0,0.5411280846063455,0.6069330199764983,0.30303030303030304,0.8648648648648649,0.21739130434782608,0.21739130434782608
91,91,Full on missing values,False,0,0.5,0,0.5347222222222222,0.4635416666666666,0.29411764705882354,0.8611111111111112,0.20833333333333334,0.20833333333333334
92,92,Full on missing values,False,0,0.5,0,0.5208333333333334,0.5283564814814815,0.28571428571428575,0.8333333333333334,0.20833333333333334,0.20833333333333334
93,93,Full on missing values,False,0,0.5,0,0.5833333333333334,0.5208333333333334,0.4210526315789474,0.8333333333333334,0.3333333333333333,0.3333333333333333
94,94,Full on missing values,False,0,0.5,0,0.5208333333333333,0.5422453703703705,0.2,0.9166666666666666,0.125,0.125
95,95,Full on missing values,False,0,0.5,0,0.5069444444444444,0.5636574074074074,0.19354838709677416,0.8888888888888888,0.125,0.125
96,96,Full on missing values,False,0,0.5,0,0.43236714975845414,0.5018115942028986,0.12121212121212122,0.7777777777777778,0.08695652173913043,0.08695652173913043
97,97,Full on missing values,False,0,0.5,0,0.5036231884057971,0.5295893719806763,0.24242424242424243,0.8333333333333334,0.17391304347826086,0.17391304347826086
98,98,Full on missing values,False,0,0.5,0,0.5036231884057971,0.45591787439613535,0.24242424242424243,0.8333333333333334,0.17391304347826086,0.17391304347826086
99,99,Full on missing values,False,0,0.5,0,0.5452898550724637,0.4444444444444444,0.26666666666666666,0.9166666666666666,0.17391304347826086,0.17391304347826086
